title,successful_bid,initial_bid,num_bids,time,date,url
久保史緒里　乃木坂46 [34th制服+デニムジャケット] ランダム生写真　6種コンプ,2680,1,15,22:55,2024/08/20,https://page.auctions.yahoo.co.jp/jp/auction/l1148544657
乃木坂46 久保史緒里 7th YEAR BIRTHDAY LIVE 個別マフラータオル,321,30,17,22:42,2024/08/20,https://page.auctions.yahoo.co.jp/jp/auction/r1148819261
乃木坂46　久保史緒里　生写真　乃木コレ　紅白2022衣装　2023.April-Ⅲ ノーマル　ヨリ　バーコード無し,30,30,1,22:27,2024/08/20,https://page.auctions.yahoo.co.jp/jp/auction/f1149093973
久保史緒里　乃木坂46 [バラモチーフ] ランダム生写真　3種コンプ,1211,1,28,22:26,2024/08/20,https://page.auctions.yahoo.co.jp/jp/auction/k1148522449
乃木坂46生写真 久保史緒里 2023 March ツートントップス,500,500,1,22:18,2024/08/20,https://page.auctions.yahoo.co.jp/jp/auction/r1137176696
乃木坂46生写真 久保史緒里 2022 December スペシャル衣装35,500,500,1,22:17,2024/08/20,https://page.auctions.yahoo.co.jp/jp/auction/q1133489392
DK552 山下美月×久保史緒里（乃木坂46）上村莉菜（欅坂46）◆ポスター 両面 雑誌付録,190,190,1,22:14,2024/08/20,https://page.auctions.yahoo.co.jp/jp/auction/h1149136643
乃木坂46生写真 久保史緒里 真夏の全国ツアー2018 6th YEAR BIRTHDAY LIVE,300,300,1,22:03,2024/08/20,https://page.auctions.yahoo.co.jp/jp/auction/v1144619602
乃木坂46 久保史緒里 2020 September-4 ジャンプスーツ 生写真 コンプ N4545,500,500,1,21:54,2024/08/20,https://page.auctions.yahoo.co.jp/jp/auction/u1114729879
乃木坂46　久保史緒里　生写真　白石麻衣卒業コンサート Tシャツ　白石麻衣卒コンT　ヒキ,50,50,1,21:21,2024/08/20,https://page.auctions.yahoo.co.jp/jp/auction/w1149166067
久保史緒里　6,850,850,1,21:09,2024/08/20,https://page.auctions.yahoo.co.jp/jp/auction/x1146130677
乃木坂46　久保史緒里　生写真　カシュクール　2020.April-Ⅴ　チュウ,50,50,1,21:04,2024/08/20,https://page.auctions.yahoo.co.jp/jp/auction/1149156565
乃木坂46 生写真 真夏の全国ツアー 大阪 ライブT 25枚まとめ売り 小川彩 久保史緒里 五百城茉央 田村真佑などあり その他多数あり,1700,1,15,21:00,2024/08/20,https://page.auctions.yahoo.co.jp/jp/auction/t1149068431
●乃木坂46●36thシングル チートデイ/初回盤封入特典/生写真 A B C D ヨリ チュウ ヒキ/4種4枚セット コンプ/久保史緒里●,1200,1200,1,19:32,2024/08/20,https://page.auctions.yahoo.co.jp/jp/auction/o1149187175
★久保史緒里　EX大衆★テレカ５０度数未使用sj_45,500,500,1,22:35,2024/08/19,https://page.auctions.yahoo.co.jp/jp/auction/f1148431983
★久保史緒里　EX大衆★テレカ５０度数未使用sj_46,500,500,1,22:22,2024/08/19,https://page.auctions.yahoo.co.jp/jp/auction/n1148430250
舞台パンフレット「いのうえ歌舞伎 天號星」2023●劇団☆新感線/古田新太/早乙女太一/早乙女友貴/久保史緒里/池田成志●大判,1700,1700,1,22:19,2024/08/19,https://page.auctions.yahoo.co.jp/jp/auction/v1149162942
★久保史緒里　EX大衆★テレカ５０度数未使用sj_47,580,500,5,22:00,2024/08/19,https://page.auctions.yahoo.co.jp/jp/auction/h1148450750
乃木坂46 久保史緒里 生写真 Under's Love 3枚コンプ (品物説明文を全てお読み下さい),500,500,1,21:51,2024/08/19,https://page.auctions.yahoo.co.jp/jp/auction/g1148611916
AA363 与田祐希×久保史緒里×大園桃子（乃木坂46）◆切り抜き 3ページ 切抜き,60,60,1,21:26,2024/08/19,https://page.auctions.yahoo.co.jp/jp/auction/k1148957073
乃木坂46 久保史緒里　直筆サイン　Tシャツ　9th,2400,1000,10,20:31,2024/08/19,https://page.auctions.yahoo.co.jp/jp/auction/x1149069885
乃木坂46 久保史緒里 2021 August 27th制服 生写真 コンプ N2637,500,500,1,19:28,2024/08/19,https://page.auctions.yahoo.co.jp/jp/auction/u1148948295
乃木坂46 久保史緒里 Sing Out! 発売記念ライブ 生写真 コンプ N4479,300,300,1,18:47,2024/08/19,https://page.auctions.yahoo.co.jp/jp/auction/x1148936507
B.L.T. 2022年2月号 付録つき 久保史緒里 阪口珠美 中村麗乃 乃木坂46 ほか BLT,700,700,1,01:55,2024/08/19,https://page.auctions.yahoo.co.jp/jp/auction/m1141648045
乃木坂46 久保史緒里 写真集「交差点」 特典付録なし,1300,1300,1,23:26,2024/08/18,https://page.auctions.yahoo.co.jp/jp/auction/u1147356610
【同梱可】中古品 アイドル 乃木坂46 久保史緒里 田村真佑 他 生写真 セミのみ 90枚 2020 September-2 等 グッズセッ,1761,500,7,23:22,2024/08/18,https://page.auctions.yahoo.co.jp/jp/auction/w1148939162
WCCF1枚＋FOOTISTA▼乃木坂 久保史緒里,180,180,1,23:09,2024/08/18,https://page.auctions.yahoo.co.jp/jp/auction/v1149079257
【同梱可】中古品 アイドル 乃木坂46 久保史緒里 岩本蓮加 他 生写真 60枚 Happy New Year!2018 等 グッズセット,1168,500,11,23:04,2024/08/18,https://page.auctions.yahoo.co.jp/jp/auction/1148924612
乃木坂46 生写真 1000枚セット まとめ売り 白石麻衣 西野七瀬 生田絵梨花 齋藤飛鳥 遠藤さくら 山下美月 与田祐希 賀喜遥香 久保史緒里他,10000,1,16,22:57,2024/08/18,https://page.auctions.yahoo.co.jp/jp/auction/m1148297433
【同梱可】中古品 アイドル 乃木坂46 久保史緒里 田村真佑 他 生写真 60枚 CD 封入 等 グッズセット,1089,500,15,22:54,2024/08/18,https://page.auctions.yahoo.co.jp/jp/auction/u1148953834
乃木坂46　久保史緒里　山下美月卒業コンサートTシャツ　セミコンプ,600,600,1,22:45,2024/08/18,https://page.auctions.yahoo.co.jp/jp/auction/m1145531750
【BOMB ⑥ ボム 抽プレ】久保史緒里　クオカード　QUOカード　乃木坂46　懸賞当選品,3870,1000,17,22:42,2024/08/18,https://page.auctions.yahoo.co.jp/jp/auction/g1148763094
【同梱可】中古品 アイドル 乃木坂46 久保史緒里 筒井あやめ 他 生写真 60枚 2024 Lucky Bag 等 グッズセット,1089,500,7,22:42,2024/08/18,https://page.auctions.yahoo.co.jp/jp/auction/1148919297
【同梱可】中古品 アイドル 乃木坂46 久保史緒里 田村真佑 他 生写真 60枚 ここにはないもの 等 グッズセット,1222,500,5,22:40,2024/08/18,https://page.auctions.yahoo.co.jp/jp/auction/f1148934324
【同梱可】中古品 アイドル 乃木坂46 久保史緒里 松村沙友理 他 生写真 15コンプ 75枚 2017 クリスマス 等 グッズセ,1982,500,12,22:37,2024/08/18,https://page.auctions.yahoo.co.jp/jp/auction/u1148958652
乃木坂46生写真 山下美月 大園桃子 伊藤理々杏 与田祐希 久保史緒里 CHOOSE 5 PHOTOS 3・4期生ライブ,110,100,2,22:35,2024/08/18,https://page.auctions.yahoo.co.jp/jp/auction/w1144745291
乃木坂46生写真 山下美月 久保史緒里 梅澤美波 与田祐希 CHOOSE 5 PHOTOS 真夏の全国ツアー2022,100,100,1,22:35,2024/08/18,https://page.auctions.yahoo.co.jp/jp/auction/k1144732069
【同梱可】中古品 アイドル 乃木坂46 筒井あやめ 久保史緒里 他 生写真 60枚 2024 April-3 グッズセット,1089,500,11,22:31,2024/08/18,https://page.auctions.yahoo.co.jp/jp/auction/1148922672
乃木坂46 久保史緒里【個別生写真5枚セット】Sing Out! 選抜ver.,500,500,1,22:28,2024/08/18,https://page.auctions.yahoo.co.jp/jp/auction/v1126608014
【乃木坂46】梅澤美波/賀喜遥香/久保史緒里/筒井あやめ/柴田柚菜/池田瑛紗/菅原咲月/弓木奈於/佐藤楓/乃木撮 他 切り抜き,300,300,1,22:21,2024/08/18,https://page.auctions.yahoo.co.jp/jp/auction/h1148445953
【同梱可】中古品 アイドル 乃木坂46 筒井あやめ 久保史緒里 他 生写真 セミのみ 90枚 2024 April-3 等 グッズセット,1870,500,11,22:02,2024/08/18,https://page.auctions.yahoo.co.jp/jp/auction/m1148929009
乃木坂46　久保史緒里　まとめ　4枚,1100,1000,2,21:06,2024/08/18,https://page.auctions.yahoo.co.jp/jp/auction/j1148569641
久保史緒里 生写真 コンプ 乃木坂46 夜明けまで強がらなくてもいい,1000,1000,1,20:08,2024/08/18,https://page.auctions.yahoo.co.jp/jp/auction/o1121200048
BBM2021 2nd 始球式　久保史緒里　乃木坂46 /300,1300,300,13,19:11,2024/08/18,https://page.auctions.yahoo.co.jp/jp/auction/q1148920210
送120[日経エンタテインメント2024年2月号]特集乃木坂46久保史緒里山下美月遠藤さくら賀喜遥香井上和　ゆうパケ160円,99,99,1,12:01,2024/08/18,https://page.auctions.yahoo.co.jp/jp/auction/h1143636775
乃木坂46 HappyNewYear!2024 久保史緒里 直筆サイン 生写真,6000,6000,1,23:10,2024/08/17,https://page.auctions.yahoo.co.jp/jp/auction/c1147451560
1円〜　乃木坂46 生写真 まとめ売り　久保史緒里のみ30枚セット,1200,1,9,23:00,2024/08/17,https://page.auctions.yahoo.co.jp/jp/auction/f1148282418
1円〜　乃木坂46 生写真 まとめ売り　遠藤さくら小川彩久保史緒里など30枚セット③,310,1,16,22:53,2024/08/17,https://page.auctions.yahoo.co.jp/jp/auction/s1148285166
【同梱可】中古品 アイドル 乃木坂46 久保史緒里他 マフラータオル TシャツサイズL バッグ ペンライト等グッズセット,3286,500,12,22:50,2024/08/17,https://page.auctions.yahoo.co.jp/jp/auction/x1148831869
2020 BBM FUSION 久保史緒里 始球式カード PSA10 乃木坂46,1350,1000,2,22:33,2024/08/17,https://page.auctions.yahoo.co.jp/jp/auction/o1148457502
乃木坂46 乃木コレ スペシャル衣装40生写真 久保史緒里,120,10,12,21:36,2024/08/17,https://page.auctions.yahoo.co.jp/jp/auction/l1148456276
★☆久保史緒里 写真集 『交差点』封入 ポストカード 乃木坂46☆★,700,500,1,21:26,2024/08/17,https://page.auctions.yahoo.co.jp/jp/auction/1147380538
乃木坂46 久保史緒里 1st写真集 交差点 TSUTAYA 店舗特典 ポストカード,700,700,1,21:21,2024/08/17,https://page.auctions.yahoo.co.jp/jp/auction/1139351857
乃木坂46 久保史緒里 2020 September-3 カラーオンカラー 生写真 コンプ N4544,500,500,1,21:10,2024/08/17,https://page.auctions.yahoo.co.jp/jp/auction/o1148614929
AA187 乃木坂46（白石麻衣 西野七瀬 齋藤飛鳥 生田絵梨花 衛藤美彩 久保史緒里 秋元真夏 伊藤万理華 ◆冊子 16ページ 切り抜き 切抜き,500,200,15,21:05,2024/08/17,https://page.auctions.yahoo.co.jp/jp/auction/w1148410415
★未使用新品★ 久保史緒里 EX大衆 クオカード ①,800,800,1,20:37,2024/08/17,https://page.auctions.yahoo.co.jp/jp/auction/l1143216136
新品未開封　乃木坂46 久保史緒里　1st写真集　「交差点」手書きメッセージ入りポストカード封入,1881,1881,1,17:58,2024/08/17,https://page.auctions.yahoo.co.jp/jp/auction/p1145299640
乃木坂46　久保史緒里　生写真　35th制服　ヨリ１枚,400,400,1,14:28,2024/08/17,https://page.auctions.yahoo.co.jp/jp/auction/b1148188063
久保史緒里　1,850,850,1,08:45,2024/08/17,https://page.auctions.yahoo.co.jp/jp/auction/h1148449264
●乃木坂46　私服Ver.【クリアファイル表：久保史緒里・山下美月裏：井上　和・遠藤さくら・賀喜遥香】セブンネットショッピング限定特典●,480,480,2,21:53,2024/08/16,https://page.auctions.yahoo.co.jp/jp/auction/r1148183254
乃木坂46 生写真 30枚まとめ売り スペシャル衣装41 遠藤さくら 池田瑛紗 久保史緒里 岩本蓮加 中西アルノなどあり その他メンバーあり,4000,1,22,21:41,2024/08/16,https://page.auctions.yahoo.co.jp/jp/auction/n1148521528
●乃木坂46　制服Ver.【クリアファイル表：遠藤さくら・賀喜遥香裏：井上　和・久保史緒里・山下美月】セブンネットショッピング限定特典●,480,480,1,21:40,2024/08/16,https://page.auctions.yahoo.co.jp/jp/auction/t1148191710
ポストカード HMV限定特典　乃木坂46 久保史緒里1st写真集 交差点,310,310,1,21:37,2024/08/16,https://page.auctions.yahoo.co.jp/jp/auction/s1098861328
ポストカード　2種　久保史緒里　(乃木坂46)　セブンネット限定特典　　　ＢＵＢＫＡ　2024年5月号,830,830,1,21:22,2024/08/16,https://page.auctions.yahoo.co.jp/jp/auction/s1130953727
AA340 乃木坂46 2029-2020 グラビア傑作選（遠藤さくら 久保史緒里 堀未央奈 星野みなみ◆切り抜き 4ページ 切抜き,300,80,3,21:22,2024/08/16,https://page.auctions.yahoo.co.jp/jp/auction/t1148675055
久保史緒里　クリアファイル,150,150,1,21:13,2024/08/16,https://page.auctions.yahoo.co.jp/jp/auction/c1147420843
乃木坂46 一番くじ2020 くじっちゃお BIGトランプ スペードQ 久保史緒里 齋藤飛鳥 阪口珠美,200,200,1,20:51,2024/08/16,https://page.auctions.yahoo.co.jp/jp/auction/h542207648
■J15 乃木坂46 久保史緒里 エンタメ テレカ6,700,700,1,23:59,2024/08/15,https://page.auctions.yahoo.co.jp/jp/auction/q1147309315
■J15 乃木坂46 久保史緒里 BOMB テレカ3,700,700,1,23:57,2024/08/15,https://page.auctions.yahoo.co.jp/jp/auction/x1147304168
■J15 乃木坂46 久保史緒里 BOMB テレカ2,700,700,2,23:57,2024/08/15,https://page.auctions.yahoo.co.jp/jp/auction/1147293474
■J15 乃木坂46 久保史緒里 BOMB テレカ1,700,700,1,23:56,2024/08/15,https://page.auctions.yahoo.co.jp/jp/auction/w1147307035
■J15 乃木坂46 久保史緒里 エンタメ テレカ1,700,700,1,23:46,2024/08/15,https://page.auctions.yahoo.co.jp/jp/auction/j1147302246
WCCF1枚＋FOOTISTA▼乃木坂 久保史緒里,260,180,2,23:08,2024/08/15,https://page.auctions.yahoo.co.jp/jp/auction/w1148711689
【同梱可】中古品 アイドル 乃木坂46 久保史緒里 坂口珠美 他 生写真 60枚 CD 封入 等 グッズセット,1089,500,11,23:07,2024/08/15,https://page.auctions.yahoo.co.jp/jp/auction/p1148558717
■J15 乃木坂46 久保史緒里 EX大衆 テレカ7,700,700,1,23:02,2024/08/15,https://page.auctions.yahoo.co.jp/jp/auction/h1147315988
■J15 乃木坂46 久保史緒里 EX大衆 テレカ2,700,700,1,23:00,2024/08/15,https://page.auctions.yahoo.co.jp/jp/auction/h1147315536
【同梱可】中古品 アイドル 乃木坂46 川崎桜 矢久保美緒 久保史緒里 他 生写真 70枚 グッズセット,1991,500,6,22:44,2024/08/15,https://page.auctions.yahoo.co.jp/jp/auction/t1148550446
【同梱可】中古品 アイドル 乃木坂46 生田絵梨花 北野日奈子 久保史緒里 他 写真集 雑誌 等 特典付き グッズセット,1761,500,22,22:27,2024/08/15,https://page.auctions.yahoo.co.jp/jp/auction/b1148571711
【同梱可】中古品 アイドル 乃木坂46 久保史緒里 筒井あやめ 他 生写真 60枚 2022 Lucky Bag 等 グッズセット,1760,500,8,22:25,2024/08/15,https://page.auctions.yahoo.co.jp/jp/auction/q1148566204
【同梱可】中古品 アイドル 乃木坂46 久保史緒里 梅澤美波 他 生写真 60枚 2019 October 等 グッズセット,1089,500,5,22:07,2024/08/15,https://page.auctions.yahoo.co.jp/jp/auction/s1148561392
【同梱可】中古品 アイドル 乃木坂46 筒井あやめ 久保史緒里 他 生写真 60枚 2023 Lucky Bag 等 グッズセット,1012,500,10,22:05,2024/08/15,https://page.auctions.yahoo.co.jp/jp/auction/l1148567533
335No.3・４　プレイボーイ　白石麻衣　齋藤飛鳥　遠藤さくら　高山一実　秋元真夏　賀喜遥香　久保史緒里　梅澤美波　筒井あやめ,160,100,3,21:20,2024/08/15,https://page.auctions.yahoo.co.jp/jp/auction/e1147342973
乃木坂46 久保史緒里　生写真　乃木コレ,150,150,1,06:51,2024/08/15,https://page.auctions.yahoo.co.jp/jp/auction/p1148620761
生田工事中 Blu-ray 乃木坂工事中 BD版 ブルーレイ 乃木坂46 生田絵梨花 和田まあや 久保史緒里 バナナマン 未公開映像 動画 テレビ 番組,2400,2400,1,23:25,2024/08/14,https://page.auctions.yahoo.co.jp/jp/auction/j1148574675
乃木坂46 久保ってる 久保史緒里 SR+ ビルディバイドブライド,11,1,2,23:00,2024/08/14,https://page.auctions.yahoo.co.jp/jp/auction/e1148351534
乃木坂46 久保史緒里 2021 August 27th制服 生写真 コンプ N2637,500,500,1,15:59,2024/08/14,https://page.auctions.yahoo.co.jp/jp/auction/q1098563821
久保史緒里　1,850,850,1,10:02,2024/08/14,https://page.auctions.yahoo.co.jp/jp/auction/q1144597735
加藤清史郎 舞台 ニュージーズ*高杉真宙 前田建設 ファンタジー営業部*乃木坂46 齋藤飛鳥 梅澤美波 久保史緒里 遠藤さくら 賀喜遥香★新聞,50,50,1,22:40,2024/08/13,https://page.auctions.yahoo.co.jp/jp/auction/p740972263
乃木坂46 久保史緒里【ランダム生写真3種コンプ】8th YEAR BIRTHDAY LIVE◆バスラ,450,450,1,22:27,2024/08/13,https://page.auctions.yahoo.co.jp/jp/auction/c1107510304
◆即決◆　乃木坂46　与田祐希×山下美月×久保史緒里×大園桃子　両面クリアファイル　★サイン入り★,380,380,1,22:05,2024/08/13,https://page.auctions.yahoo.co.jp/jp/auction/e1142869036
DK522 齋藤飛鳥 山下美月 与田祐希 久保史緒里 伊藤理々杏 中村麗乃（乃木坂46）◆ポスター 両面 雑誌付録,310,190,5,22:04,2024/08/13,https://page.auctions.yahoo.co.jp/jp/auction/j1148313779
乃木坂46 久保史緒里 夜明けまで強がらなくてもいい 生写真 コンプ N2656,500,500,1,21:58,2024/08/13,https://page.auctions.yahoo.co.jp/jp/auction/o1098560979
DK523 白石麻衣 西野七瀬 齋藤飛鳥 山下美月 与田祐希 久保史緒里 生田絵梨花 梅澤美波（乃木坂46）◆ポスター 両面 雑誌付録,190,190,1,21:54,2024/08/13,https://page.auctions.yahoo.co.jp/jp/auction/s1148315635
乃木坂46 久保史緒里【CD封入生写真4種コンプ】ここにはないもの,800,800,1,20:26,2024/08/13,https://page.auctions.yahoo.co.jp/jp/auction/b1107506436
乃木坂46 久保史緒里【個別生写真5枚セット】2020.Hallween◆2020年ハロウィン,1000,1000,1,20:26,2024/08/13,https://page.auctions.yahoo.co.jp/jp/auction/w1086995061
乃木坂46 久保史緒里　生写真　セット60枚以上,520,500,3,12:06,2024/08/13,https://page.auctions.yahoo.co.jp/jp/auction/v1137672799
週刊少年マガジン 2023年1月14日.18日 4.5号 no.4.5 久保史緒里 巻頭グラビア,250,250,1,08:31,2024/08/13,https://page.auctions.yahoo.co.jp/jp/auction/n1124821852
乃木坂46 山下美月 久保史緒里 12周年記念 12th YEAR BIRTHDAY LIVE 生写真 ②,960,10,23,00:20,2024/08/13,https://page.auctions.yahoo.co.jp/jp/auction/t1147701185
乃木坂46 3期生 生写真2枚セット CHOOSE 5 PHOTOS! 11thバスラ 3期生ライブ 山下美月/与田祐希/久保史緒里/梅澤美波/岩本蓮加/阪口珠美,620,300,7,23:54,2024/08/12,https://page.auctions.yahoo.co.jp/jp/auction/t1148253486
乃木坂46 山下美月 久保史緒里 12周年記念 12th YEAR BIRTHDAY LIVE 生写真,1600,10,7,23:45,2024/08/12,https://page.auctions.yahoo.co.jp/jp/auction/q1147712773
乃木坂46 遠藤さくら 賀喜遥香 山下美月 与田祐希 岩本蓮加 阪口珠美 久保史緒里 筒井あやめ 弓木奈於 齋藤飛鳥 卒業コンサート 生写真,225,10,10,23:40,2024/08/12,https://page.auctions.yahoo.co.jp/jp/auction/r1147685930
WCCF1枚＋FOOTISTA▼乃木坂 久保史緒里,260,180,2,23:15,2024/08/12,https://page.auctions.yahoo.co.jp/jp/auction/f1148356048
乃木坂46生写真 久保史緒里 2020 バレンタイン,400,400,1,22:59,2024/08/12,https://page.auctions.yahoo.co.jp/jp/auction/t1148326465
乃木坂46生写真 久保史緒里 Happy New Year 2018,210,200,2,22:58,2024/08/12,https://page.auctions.yahoo.co.jp/jp/auction/u1143708050
乃木坂46生写真 久保史緒里 Route246,800,800,1,22:56,2024/08/12,https://page.auctions.yahoo.co.jp/jp/auction/c1143684856
乃木坂46生写真 久保史緒里 3期生Special ぐるぐるカーテン,1300,1300,1,22:56,2024/08/12,https://page.auctions.yahoo.co.jp/jp/auction/x1143684051
乃木坂46生写真 久保史緒里 3期生Special 私服,1300,1300,1,22:55,2024/08/12,https://page.auctions.yahoo.co.jp/jp/auction/n1143684354
生田工事中 [Blu-ray]乃木坂工事中 BD版 ブルーレイ 乃木坂46 生田絵梨花+和田まあや+久保史緒里+バナナマン 未公開映像 動画 テレビ 番組,2000,2000,1,22:46,2024/08/12,https://page.auctions.yahoo.co.jp/jp/auction/k1146757414
乃木坂46 久保史緒里 生写真 ポストカード グッズ,99,99,1,19:13,2024/08/12,https://page.auctions.yahoo.co.jp/jp/auction/n1147683328
久保史緒里,900,900,1,11:42,2024/08/12,https://page.auctions.yahoo.co.jp/jp/auction/q1148240895
久保史緒里　1,1910,900,2,10:50,2024/08/12,https://page.auctions.yahoo.co.jp/jp/auction/e1148245983
久保史緒里　3,850,850,1,08:46,2024/08/12,https://page.auctions.yahoo.co.jp/jp/auction/t1146813961
久保史緒里,850,850,1,08:46,2024/08/12,https://page.auctions.yahoo.co.jp/jp/auction/m1146685329
久保史緒里　乃木坂46 [バラモチーフ] ランダム生写真　3種コンプ,910,1,37,00:26,2024/08/12,https://page.auctions.yahoo.co.jp/jp/auction/o1147465950
●希少初版本♪●帯付き●乃木坂46 久保史緒里 1st写真集 交差点,590,100,26,23:48,2024/08/11,https://page.auctions.yahoo.co.jp/jp/auction/k1147451901
久保史緒里　乃木坂46 [34th制服+デニムジャケット] ランダム生写真　6種コンプ,1500,1,19,23:41,2024/08/11,https://page.auctions.yahoo.co.jp/jp/auction/b1136823214
久保史緒里 生写真 35th制服 コンプ 乃木坂46 WebShop 限定 2024.June-Ⅱ 【硬質ケース発送】,2600,1800,5,23:18,2024/08/11,https://page.auctions.yahoo.co.jp/jp/auction/w1148247094
WCCF1枚＋FOOTISTA▼乃木坂 久保史緒里,260,180,2,23:15,2024/08/11,https://page.auctions.yahoo.co.jp/jp/auction/o1148292865
久保史緒里 生写真 スペシャル衣装40 ノーマル 3種 乃木坂46 WebShop 限定 乃木コレ 2024.Aplil-Ⅲ 【硬質ケース発送】 裏面バーコードあり,400,400,1,22:37,2024/08/11,https://page.auctions.yahoo.co.jp/jp/auction/s1145695267
乃木坂46生写真 久保史緒里 真夏の全国ツアー2022 愛知,500,500,1,22:19,2024/08/11,https://page.auctions.yahoo.co.jp/jp/auction/q1133396189
始球式カード13枚含むコンプセットBBM 2020 フュージョン 160枚 久保史緒里乃木坂46 鈴木愛理 巨人 オリックス 山本由伸 阪神タイガース 他,2980,2980,1,21:55,2024/08/11,https://page.auctions.yahoo.co.jp/jp/auction/g1118532700
週刊ヤングジャンプ 2017年3月9日号 (付録ミニフォトブック付き) 大園桃子.久保史緒里.山下美月.与田祐希.生駒里奈.堀末央奈,300,300,1,21:45,2024/08/11,https://page.auctions.yahoo.co.jp/jp/auction/c1137961393
乃木坂46　久保史緒里　スペシャル衣装41　セミコンプ（2024.June）,1000,1000,1,21:38,2024/08/11,https://page.auctions.yahoo.co.jp/jp/auction/q1147985174
★乃木坂46★久保史緒里 おひとりさま天国 表題曲衣装 生写真 1枚/ヒキ★,700,700,1,17:52,2024/08/11,https://page.auctions.yahoo.co.jp/jp/auction/t1121487362
★乃木坂46★久保史緒里 齋藤飛鳥卒業コンサート ライブTシャツ 生写真 1枚/ヒキ★,500,500,1,17:03,2024/08/11,https://page.auctions.yahoo.co.jp/jp/auction/j1090710401
乃木坂46 Web 2024年 ６月度 ランダム生写真 久保史緒里 『 2024.June-Ⅱ 35th制服 』 コンプ,1800,1799,1,14:26,2024/08/11,https://page.auctions.yahoo.co.jp/jp/auction/t1148288897
久保史緒里　1,850,850,1,11:15,2024/08/11,https://page.auctions.yahoo.co.jp/jp/auction/j1146372627
久保史緒里　1,850,850,1,11:15,2024/08/11,https://page.auctions.yahoo.co.jp/jp/auction/v1146825072
乃木坂46〈久保史緒里〉【カーゴパンツ】ヨリ _ 生写真 山下美月 卒業コンサート グッズ事前販売,60,20,5,22:56,2024/08/10,https://page.auctions.yahoo.co.jp/jp/auction/x1147434762
乃木坂46〈久保史緒里〉【山下美月 卒業コンサートTシャツ】チュウ _ 生写真,380,20,9,22:51,2024/08/10,https://page.auctions.yahoo.co.jp/jp/auction/q1147430895
乃木坂46〈久保史緒里〉【バラモチーフ】ヒキ _ WEB 生写真,340,20,12,22:51,2024/08/10,https://page.auctions.yahoo.co.jp/jp/auction/g1144756861
乃木坂46〈久保史緒里〉【山下美月 卒業コンサートTシャツ】ヨリ _ 生写真,300,20,7,22:50,2024/08/10,https://page.auctions.yahoo.co.jp/jp/auction/v1147436790
雑誌　BUBKA ブブカ 2019.3 ポスター付き 乃木坂46 アンダーライブ SKE48 北野日奈子 久保史緒里 付録ポスター付き,700,700,1,22:43,2024/08/10,https://page.auctions.yahoo.co.jp/jp/auction/t1081144279
B.L.T. 月刊ビー・エル・ティー 2019年5月号　乃木坂46の今。 表紙 山下美月 梅澤美波 久保史緒里　付録ポスター、クリアファイル付き,320,320,1,22:28,2024/08/10,https://page.auctions.yahoo.co.jp/jp/auction/u1142140402
乃木坂46〈久保史緒里〉【12周年記念】チュウ _ Anniversary 12th YEAR BIRTHDAY LIVE 会場 生写真,20,20,1,22:26,2024/08/10,https://page.auctions.yahoo.co.jp/jp/auction/f1147694760
【同梱可】美品 アイドル 乃木坂46 久保史緒里 齋藤飛鳥 他 クリアファイル ポスター ステッカー 等 グッズセット,1212,1,7,22:15,2024/08/10,https://page.auctions.yahoo.co.jp/jp/auction/j1147962498
乃木坂46 35th チャンスは平等 生写真　久保史緒里 / 3枚セット,150,100,5,21:57,2024/08/10,https://page.auctions.yahoo.co.jp/jp/auction/h1147445707
乃木坂46　久保史緒里　生写真　35th制服　チュウ１枚,400,400,1,16:32,2024/08/10,https://page.auctions.yahoo.co.jp/jp/auction/e1148176143
乃木坂46　久保史緒里　生写真　35th制服　チュウ１枚,400,400,1,08:30,2024/08/10,https://page.auctions.yahoo.co.jp/jp/auction/w1148168908
乃木坂46　久保史緒里　生写真　35th制服　ヨリ１枚,500,500,1,08:29,2024/08/10,https://page.auctions.yahoo.co.jp/jp/auction/k1148152387
ヤングジャンプ　２０２４年　NO.２３　久保史緒里・志田音々・瀬乃まりん,60,60,1,22:55,2024/08/09,https://page.auctions.yahoo.co.jp/jp/auction/v1147331702
乃木坂46生写真 山下美月 与田祐希 久保史緒里 梅澤美波 CHOOSE 5 PHOTOS 3・4期生ライブ,120,120,1,22:43,2024/08/09,https://page.auctions.yahoo.co.jp/jp/auction/e1144755056
乃木坂46 久保史緒里 生写真 2種類セミコンプリートセット(ヨリ/チュウ) 2024年6月,870,100,23,22:10,2024/08/09,https://page.auctions.yahoo.co.jp/jp/auction/d1147847363
乃木坂46生写真 山下美月 久保史緒里 梅澤美波 与田祐希 CHOOSE 5 PHOTOS 3・4期生ライブ,90,90,1,22:08,2024/08/09,https://page.auctions.yahoo.co.jp/jp/auction/q1144740394
久保史緒里 切り抜き 77ページ 乃木坂46,420,420,1,22:01,2024/08/09,https://page.auctions.yahoo.co.jp/jp/auction/f1144482129
乃木坂46 生写真 思い出が止まらなくなる 30枚まとめ売り 山下美月 川﨑桜 与田祐希 筒井あやめ 久保史緒里 などあり その他もあり,1700,1,25,21:40,2024/08/09,https://page.auctions.yahoo.co.jp/jp/auction/v1147738172
